FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp,DutyCostPerHour,ParingCostPerHour
FB242,8/20/2019,8:00,FBX,8/20/2019,9:45,NKX,C1F1,,
FB460,8/20/2019,8:00,SXA,8/20/2019,10:25,NKX,C1F1,,
FB620,8/20/2019,8:00,XSJ,8/20/2019,9:45,NKX,C1F1,,
FB602,8/16/2019,8:05,XMH,8/16/2019,9:45,NKX,C1F1,,
FB602,8/17/2019,8:05,XMH,8/17/2019,9:45,NKX,C1F1,,
FB602,8/18/2019,8:05,XMH,8/18/2019,9:45,NKX,C1F1,,
FB602,8/19/2019,8:05,XMH,8/19/2019,9:45,NKX,C1F1,,
FB602,8/20/2019,8:05,XMH,8/20/2019,9:45,NKX,C1F1,,
FB731,8/16/2019,8:05,HOM,8/16/2019,9:20,UDJ,C1F1,640.0,20.0
FB731,8/17/2019,8:05,HOM,8/17/2019,9:20,UDJ,C1F1,640.0,20.0
FB731,8/18/2019,8:05,HOM,8/18/2019,9:20,UDJ,C1F1,640.0,20.0
FB731,8/19/2019,8:05,HOM,8/19/2019,9:20,UDJ,C1F1,640.0,20.0
FB731,8/20/2019,8:05,HOM,8/20/2019,9:20,UDJ,C1F1,640.0,20.0
FB561,8/16/2019,8:05,NKX,8/16/2019,9:30,XNZ,C1F1,640.0,20.0
FB561,8/17/2019,8:05,NKX,8/17/2019,9:30,XNZ,C1F1,640.0,20.0
FB561,8/18/2019,8:05,NKX,8/18/2019,9:30,XNZ,C1F1,640.0,20.0
FB96,8/16/2019,8:10,HOM,8/16/2019,9:25,NKX,C1F1,640.0,20.0
FB96,8/17/2019,8:10,HOM,8/17/2019,9:25,NKX,C1F1,640.0,20.0
FB96,8/18/2019,8:10,HOM,8/18/2019,9:25,NKX,C1F1,640.0,20.0
FB96,8/19/2019,8:10,HOM,8/19/2019,9:25,NKX,C1F1,640.0,20.0
FB96,8/20/2019,8:10,HOM,8/20/2019,9:25,NKX,C1F1,640.0,20.0
FB561,8/19/2019,8:10,NKX,8/19/2019,9:35,XNZ,C1F1,640.0,20.0
FB561,8/20/2019,8:10,NKX,8/20/2019,9:35,XNZ,C1F1,640.0,20.0
FB661,8/16/2019,8:15,NKX,8/16/2019,10:00,GKU,C1F1,640.0,20.0
FB661,8/17/2019,8:15,NKX,8/17/2019,10:00,GKU,C1F1,640.0,20.0
FB661,8/18/2019,8:15,NKX,8/18/2019,10:00,GKU,C1F1,640.0,20.0
FB661,8/19/2019,8:15,NKX,8/19/2019,10:00,GKU,C1F1,640.0,20.0
FB661,8/20/2019,8:15,NKX,8/20/2019,10:00,GKU,C1F1,640.0,20.0
FB791,8/16/2019,8:15,NKX,8/16/2019,9:50,SHO,C1F1,640.0,20.0
FB791,8/17/2019,8:15,NKX,8/17/2019,9:50,SHO,C1F1,640.0,20.0
FB791,8/18/2019,8:15,NKX,8/18/2019,9:50,SHO,C1F1,640.0,20.0
FB763,8/16/2019,8:15,HOM,8/16/2019,10:20,SXA,C1F1,640.0,20.0
FB763,8/17/2019,8:15,HOM,8/17/2019,10:20,SXA,C1F1,640.0,20.0
FB763,8/18/2019,8:15,HOM,8/18/2019,10:20,SXA,C1F1,640.0,20.0
FB763,8/19/2019,8:15,HOM,8/19/2019,10:20,SXA,C1F1,640.0,20.0
FB763,8/20/2019,8:15,HOM,8/20/2019,10:20,SXA,C1F1,640.0,20.0
FB662,8/16/2019,8:15,GKU,8/16/2019,10:05,NKX,C1F1,,
FB662,8/17/2019,8:15,GKU,8/17/2019,10:05,NKX,C1F1,,
FB662,8/18/2019,8:15,GKU,8/18/2019,10:05,NKX,C1F1,,
FB662,8/19/2019,8:15,GKU,8/19/2019,10:05,NKX,C1F1,,
FB662,8/20/2019,8:15,GKU,8/20/2019,10:05,NKX,C1F1,,
FB673,8/19/2019,8:15,NKX,8/19/2019,9:40,THJ,C1F1,640.0,20.0
FB673,8/20/2019,8:15,NKX,8/20/2019,9:40,THJ,C1F1,640.0,20.0
FB673,8/16/2019,8:20,NKX,8/16/2019,9:45,THJ,C1F1,640.0,20.0
FB673,8/17/2019,8:20,NKX,8/17/2019,9:45,THJ,C1F1,640.0,20.0
FB673,8/18/2019,8:20,NKX,8/18/2019,9:45,THJ,C1F1,640.0,20.0
FB641,8/16/2019,8:20,NKX,8/16/2019,10:00,XMJ,C1F1,640.0,20.0
FB641,8/17/2019,8:20,NKX,8/17/2019,10:00,XMJ,C1F1,640.0,20.0
FB641,8/18/2019,8:20,NKX,8/18/2019,10:00,XMJ,C1F1,640.0,20.0
FB641,8/19/2019,8:20,NKX,8/19/2019,10:00,XMJ,C1F1,640.0,20.0
FB641,8/20/2019,8:20,NKX,8/20/2019,10:00,XMJ,C1F1,640.0,20.0
FB577,8/16/2019,8:25,HOM,8/16/2019,10:20,NOU,C1F1,640.0,20.0
FB577,8/17/2019,8:25,HOM,8/17/2019,10:20,NOU,C1F1,640.0,20.0
FB577,8/18/2019,8:25,HOM,8/18/2019,10:20,NOU,C1F1,640.0,20.0
FB577,8/19/2019,8:25,HOM,8/19/2019,10:20,NOU,C1F1,640.0,20.0
FB577,8/20/2019,8:25,HOM,8/20/2019,10:20,NOU,C1F1,640.0,20.0
FB642,8/16/2019,8:25,XMJ,8/16/2019,10:05,NKX,C1F1,,
FB642,8/17/2019,8:25,XMJ,8/17/2019,10:05,NKX,C1F1,,
FB642,8/18/2019,8:25,XMJ,8/18/2019,10:05,NKX,C1F1,,
FB642,8/19/2019,8:25,XMJ,8/19/2019,10:05,NKX,C1F1,,
FB642,8/20/2019,8:25,XMJ,8/20/2019,10:05,NKX,C1F1,,
FB243,8/16/2019,8:30,NKX,8/16/2019,10:15,FBX,C1F1,640.0,20.0
FB243,8/17/2019,8:30,NKX,8/17/2019,10:15,FBX,C1F1,640.0,20.0
FB243,8/18/2019,8:30,NKX,8/18/2019,10:15,FBX,C1F1,640.0,20.0
FB243,8/19/2019,8:30,NKX,8/19/2019,10:15,FBX,C1F1,640.0,20.0
FB243,8/20/2019,8:30,NKX,8/20/2019,10:15,FBX,C1F1,640.0,20.0
FB52,8/16/2019,8:30,NOU,8/16/2019,10:05,NKX,C1F1,,
FB52,8/17/2019,8:30,NOU,8/17/2019,10:05,NKX,C1F1,,
FB52,8/18/2019,8:30,NOU,8/18/2019,10:05,NKX,C1F1,,
FB52,8/19/2019,8:30,NOU,8/19/2019,10:05,NKX,C1F1,,
FB52,8/20/2019,8:30,NOU,8/20/2019,10:05,NKX,C1F1,,
FB467,8/16/2019,8:35,NKX,8/16/2019,11:10,SXA,C1F1,640.0,20.0
FB467,8/17/2019,8:35,NKX,8/17/2019,11:10,SXA,C1F1,640.0,20.0
FB467,8/18/2019,8:35,NKX,8/18/2019,11:10,SXA,C1F1,640.0,20.0
FB467,8/19/2019,8:35,NKX,8/19/2019,11:10,SXA,C1F1,640.0,20.0
FB467,8/20/2019,8:35,NKX,8/20/2019,11:10,SXA,C1F1,640.0,20.0
FB396,8/16/2019,8:35,UYS,8/16/2019,9:40,NKX,C1F1,,
FB396,8/17/2019,8:35,UYS,8/17/2019,9:40,NKX,C1F1,,
FB396,8/18/2019,8:35,UYS,8/18/2019,9:40,NKX,C1F1,,
FB396,8/19/2019,8:35,UYS,8/19/2019,9:40,NKX,C1F1,,
FB396,8/20/2019,8:35,UYS,8/20/2019,9:40,NKX,C1F1,,
FB751,8/19/2019,8:35,NKX,8/19/2019,9:35,XMQ,C1F1,640.0,20.0
FB751,8/20/2019,8:35,NKX,8/20/2019,9:35,XMQ,C1F1,640.0,20.0
FB1747,8/16/2019,8:40,HOM,8/16/2019,11:05,HUK,C1F1,640.0,20.0
FB1747,8/17/2019,8:40,HOM,8/17/2019,11:05,HUK,C1F1,640.0,20.0
FB1747,8/18/2019,8:40,HOM,8/18/2019,11:05,HUK,C1F1,640.0,20.0
FB1747,8/19/2019,8:40,HOM,8/19/2019,11:05,HUK,C1F1,640.0,20.0
FB1747,8/20/2019,8:40,HOM,8/20/2019,11:05,HUK,C1F1,640.0,20.0
FB771,8/16/2019,8:40,HOM,8/16/2019,10:30,NOU,C1F1,640.0,20.0
FB771,8/17/2019,8:40,HOM,8/17/2019,10:30,NOU,C1F1,640.0,20.0
FB771,8/18/2019,8:40,HOM,8/18/2019,10:30,NOU,C1F1,640.0,20.0
FB771,8/19/2019,8:40,HOM,8/19/2019,10:30,NOU,C1F1,640.0,20.0
FB771,8/20/2019,8:40,HOM,8/20/2019,10:30,NOU,C1F1,640.0,20.0
FB301,8/16/2019,8:40,GKS,8/16/2019,10:55,SXA,C1F1,,
FB301,8/17/2019,8:40,GKS,8/17/2019,10:55,SXA,C1F1,,
FB301,8/18/2019,8:40,GKS,8/18/2019,10:55,SXA,C1F1,,
FB301,8/19/2019,8:40,GKS,8/19/2019,10:55,SXA,C1F1,,
FB301,8/20/2019,8:40,GKS,8/20/2019,10:55,SXA,C1F1,,
FB751,8/16/2019,8:40,NKX,8/16/2019,9:40,XMQ,C1F1,640.0,20.0
FB751,8/17/2019,8:40,NKX,8/17/2019,9:40,XMQ,C1F1,640.0,20.0
FB751,8/18/2019,8:40,NKX,8/18/2019,9:40,XMQ,C1F1,640.0,20.0
FB1203,8/16/2019,8:45,FBX,8/16/2019,10:30,SXA,C1F1,,
FB1203,8/17/2019,8:45,FBX,8/17/2019,10:30,SXA,C1F1,,
FB1203,8/18/2019,8:45,FBX,8/18/2019,10:30,SXA,C1F1,,
FB1203,8/19/2019,8:45,FBX,8/19/2019,10:30,SXA,C1F1,,
FB1203,8/20/2019,8:45,FBX,8/20/2019,10:30,SXA,C1F1,,
FB294,8/16/2019,8:45,OOJ,8/16/2019,10:00,NKX,C1F1,,
FB384,8/16/2019,8:45,YKJ,8/16/2019,10:05,NKX,C1F1,,
FB294,8/17/2019,8:45,OOJ,8/17/2019,10:00,NKX,C1F1,,
FB384,8/17/2019,8:45,YKJ,8/17/2019,10:05,NKX,C1F1,,
FB294,8/18/2019,8:45,OOJ,8/18/2019,10:00,NKX,C1F1,,
FB384,8/18/2019,8:45,YKJ,8/18/2019,10:05,NKX,C1F1,,
FB294,8/19/2019,8:45,OOJ,8/19/2019,10:00,NKX,C1F1,,
FB384,8/19/2019,8:45,YKJ,8/19/2019,10:05,NKX,C1F1,,
FB294,8/20/2019,8:45,OOJ,8/20/2019,10:00,NKX,C1F1,,
FB384,8/20/2019,8:45,YKJ,8/20/2019,10:05,NKX,C1F1,,
FB281,8/19/2019,8:50,NKX,8/19/2019,10:05,OXU,C1F1,640.0,20.0
FB281,8/20/2019,8:50,NKX,8/20/2019,10:05,OXU,C1F1,640.0,20.0
FB747,8/16/2019,8:55,NKX,8/16/2019,9:50,GOQ,C1F1,640.0,20.0
FB747,8/17/2019,8:55,NKX,8/17/2019,9:50,GOQ,C1F1,640.0,20.0
FB747,8/18/2019,8:55,NKX,8/18/2019,9:50,GOQ,C1F1,640.0,20.0
FB747,8/19/2019,8:55,NKX,8/19/2019,9:50,GOQ,C1F1,640.0,20.0
FB747,8/20/2019,8:55,NKX,8/20/2019,9:50,GOQ,C1F1,640.0,20.0
FB281,8/16/2019,8:55,NKX,8/16/2019,10:10,OXU,C1F1,640.0,20.0
FB281,8/17/2019,8:55,NKX,8/17/2019,10:10,OXU,C1F1,640.0,20.0
FB281,8/18/2019,8:55,NKX,8/18/2019,10:10,OXU,C1F1,640.0,20.0
FB787,8/19/2019,8:55,NKX,8/19/2019,10:05,SGJ,C1F1,640.0,20.0
FB787,8/20/2019,8:55,NKX,8/20/2019,10:05,SGJ,C1F1,640.0,20.0
FB621,8/16/2019,8:55,NKX,8/16/2019,10:40,XSJ,C1F1,640.0,20.0
FB621,8/17/2019,8:55,NKX,8/17/2019,10:40,XSJ,C1F1,640.0,20.0
FB621,8/18/2019,8:55,NKX,8/18/2019,10:40,XSJ,C1F1,640.0,20.0
FB621,8/19/2019,8:55,NKX,8/19/2019,10:40,XSJ,C1F1,640.0,20.0
FB621,8/20/2019,8:55,NKX,8/20/2019,10:40,XSJ,C1F1,640.0,20.0
FB245,8/16/2019,9:00,NKX,8/16/2019,10:45,FBX,C1F1,640.0,20.0
FB245,8/17/2019,9:00,NKX,8/17/2019,10:45,FBX,C1F1,640.0,20.0
FB245,8/18/2019,9:00,NKX,8/18/2019,10:45,FBX,C1F1,640.0,20.0
FB245,8/19/2019,9:00,NKX,8/19/2019,10:45,FBX,C1F1,640.0,20.0
FB245,8/20/2019,9:00,NKX,8/20/2019,10:45,FBX,C1F1,640.0,20.0
FB17,8/16/2019,9:00,NKX,8/16/2019,10:10,HOM,C1F1,640.0,20.0
FB17,8/17/2019,9:00,NKX,8/17/2019,10:10,HOM,C1F1,640.0,20.0
FB17,8/18/2019,9:00,NKX,8/18/2019,10:10,HOM,C1F1,640.0,20.0
FB17,8/19/2019,9:00,NKX,8/19/2019,10:10,HOM,C1F1,640.0,20.0
FB17,8/20/2019,9:00,NKX,8/20/2019,10:10,HOM,C1F1,640.0,20.0
FB55,8/16/2019,9:00,NKX,8/16/2019,10:35,NOU,C1F1,640.0,20.0
FB55,8/17/2019,9:00,NKX,8/17/2019,10:35,NOU,C1F1,640.0,20.0
FB55,8/18/2019,9:00,NKX,8/18/2019,10:35,NOU,C1F1,640.0,20.0
FB55,8/19/2019,9:00,NKX,8/19/2019,10:35,NOU,C1F1,640.0,20.0
FB55,8/20/2019,9:00,NKX,8/20/2019,10:35,NOU,C1F1,640.0,20.0
FB18,8/16/2019,9:00,HOM,8/16/2019,10:10,NKX,C1F1,640.0,20.0
FB244,8/16/2019,9:00,FBX,8/16/2019,10:45,NKX,C1F1,,
FB1892,8/16/2019,9:00,TAN,8/16/2019,9:55,NKX,C1F1,,
FB18,8/17/2019,9:00,HOM,8/17/2019,10:10,NKX,C1F1,640.0,20.0
FB244,8/17/2019,9:00,FBX,8/17/2019,10:45,NKX,C1F1,,
FB1892,8/17/2019,9:00,TAN,8/17/2019,9:55,NKX,C1F1,,
FB18,8/18/2019,9:00,HOM,8/18/2019,10:10,NKX,C1F1,640.0,20.0
FB244,8/18/2019,9:00,FBX,8/18/2019,10:45,NKX,C1F1,,
FB1892,8/18/2019,9:00,TAN,8/18/2019,9:55,NKX,C1F1,,
FB18,8/19/2019,9:00,HOM,8/19/2019,10:10,NKX,C1F1,640.0,20.0
FB244,8/19/2019,9:00,FBX,8/19/2019,10:45,NKX,C1F1,,
FB1892,8/19/2019,9:00,TAN,8/19/2019,9:55,NKX,C1F1,,
FB18,8/20/2019,9:00,HOM,8/20/2019,10:10,NKX,C1F1,640.0,20.0
FB244,8/20/2019,9:00,FBX,8/20/2019,10:45,NKX,C1F1,,
FB1892,8/20/2019,9:00,TAN,8/20/2019,9:55,NKX,C1F1,,
FB1145,8/16/2019,9:00,HOM,8/16/2019,10:55,XBT,C1F1,640.0,20.0
FB1145,8/17/2019,9:00,HOM,8/17/2019,10:55,XBT,C1F1,640.0,20.0
FB1145,8/18/2019,9:00,HOM,8/18/2019,10:55,XBT,C1F1,640.0,20.0
FB1145,8/19/2019,9:00,HOM,8/19/2019,10:55,XBT,C1F1,640.0,20.0
FB1145,8/20/2019,9:00,HOM,8/20/2019,10:55,XBT,C1F1,640.0,20.0
FB544,8/16/2019,9:05,XSJ,8/16/2019,10:15,HOM,C1F1,,
FB544,8/17/2019,9:05,XSJ,8/17/2019,10:15,HOM,C1F1,,
FB544,8/18/2019,9:05,XSJ,8/18/2019,10:15,HOM,C1F1,,
FB544,8/19/2019,9:05,XSJ,8/19/2019,10:15,HOM,C1F1,,
FB544,8/20/2019,9:05,XSJ,8/20/2019,10:15,HOM,C1F1,,
FB674,8/16/2019,9:05,THJ,8/16/2019,10:25,NKX,C1F1,,
FB674,8/17/2019,9:05,THJ,8/17/2019,10:25,NKX,C1F1,,
FB674,8/18/2019,9:05,THJ,8/18/2019,10:25,NKX,C1F1,,
FB674,8/19/2019,9:05,THJ,8/19/2019,10:25,NKX,C1F1,,
FB674,8/20/2019,9:05,THJ,8/20/2019,10:25,NKX,C1F1,,
FB434,8/16/2019,9:10,FBX,8/16/2019,10:25,GKS,C1F1,,
FB434,8/17/2019,9:10,FBX,8/17/2019,10:25,GKS,C1F1,,
FB434,8/18/2019,9:10,FBX,8/18/2019,10:25,GKS,C1F1,,
FB434,8/19/2019,9:10,FBX,8/19/2019,10:25,GKS,C1F1,,
FB434,8/20/2019,9:10,FBX,8/20/2019,10:25,GKS,C1F1,,
FB622,8/19/2019,9:10,XSJ,8/19/2019,10:55,NKX,C1F1,,
FB622,8/20/2019,9:10,XSJ,8/20/2019,10:55,NKX,C1F1,,
FB1795,8/16/2019,9:15,HOM,8/16/2019,11:20,MMC,C1F1,640.0,20.0
FB1795,8/17/2019,9:15,HOM,8/17/2019,11:20,MMC,C1F1,640.0,20.0
FB1795,8/18/2019,9:15,HOM,8/18/2019,11:20,MMC,C1F1,640.0,20.0
FB1795,8/19/2019,9:15,HOM,8/19/2019,11:20,MMC,C1F1,640.0,20.0
FB1795,8/20/2019,9:15,HOM,8/20/2019,11:20,MMC,C1F1,640.0,20.0
FB622,8/16/2019,9:15,XSJ,8/16/2019,11:00,NKX,C1F1,,
FB622,8/17/2019,9:15,XSJ,8/17/2019,11:00,NKX,C1F1,,
FB622,8/18/2019,9:15,XSJ,8/18/2019,11:00,NKX,C1F1,,
FB603,8/16/2019,9:15,NKX,8/16/2019,10:55,XMH,C1F1,640.0,20.0
FB603,8/17/2019,9:15,NKX,8/17/2019,10:55,XMH,C1F1,640.0,20.0
FB603,8/18/2019,9:15,NKX,8/18/2019,10:55,XMH,C1F1,640.0,20.0
FB523,8/16/2019,9:15,HOM,8/16/2019,10:25,XMJ,C1F1,640.0,20.0
FB523,8/17/2019,9:15,HOM,8/17/2019,10:25,XMJ,C1F1,640.0,20.0
FB523,8/18/2019,9:15,HOM,8/18/2019,10:25,XMJ,C1F1,640.0,20.0
FB523,8/19/2019,9:15,HOM,8/19/2019,10:25,XMJ,C1F1,640.0,20.0
FB523,8/20/2019,9:15,HOM,8/20/2019,10:25,XMJ,C1F1,640.0,20.0
FB995,8/16/2019,9:20,NKX,8/16/2019,11:55,SXA,C1F1,640.0,20.0
FB995,8/17/2019,9:20,NKX,8/17/2019,11:55,SXA,C1F1,640.0,20.0
FB995,8/18/2019,9:20,NKX,8/18/2019,11:55,SXA,C1F1,640.0,20.0
FB995,8/19/2019,9:20,NKX,8/19/2019,11:55,SXA,C1F1,640.0,20.0
FB995,8/20/2019,9:20,NKX,8/20/2019,11:55,SXA,C1F1,640.0,20.0
FB654,8/16/2019,9:20,SXJ,8/16/2019,10:40,NKX,C1F1,,
FB654,8/17/2019,9:20,SXJ,8/17/2019,10:40,NKX,C1F1,,
FB654,8/18/2019,9:20,SXJ,8/18/2019,10:40,NKX,C1F1,,
FB654,8/19/2019,9:20,SXJ,8/19/2019,10:40,NKX,C1F1,,
FB654,8/20/2019,9:20,SXJ,8/20/2019,10:40,NKX,C1F1,,
FB675,8/16/2019,9:20,NKX,8/16/2019,10:45,THJ,C1F1,640.0,20.0
FB675,8/17/2019,9:20,NKX,8/17/2019,10:45,THJ,C1F1,640.0,20.0
FB675,8/18/2019,9:20,NKX,8/18/2019,10:45,THJ,C1F1,640.0,20.0
FB675,8/19/2019,9:20,NKX,8/19/2019,10:45,THJ,C1F1,640.0,20.0
FB675,8/20/2019,9:20,NKX,8/20/2019,10:45,THJ,C1F1,640.0,20.0
FB246,8/16/2019,9:25,FBX,8/16/2019,11:10,NKX,C1F1,,
FB584,8/16/2019,9:25,MYJ,8/16/2019,10:55,NKX,C1F1,,
FB246,8/17/2019,9:25,FBX,8/17/2019,11:10,NKX,C1F1,,
FB584,8/17/2019,9:25,MYJ,8/17/2019,10:55,NKX,C1F1,,
FB246,8/18/2019,9:25,FBX,8/18/2019,11:10,NKX,C1F1,,
FB584,8/18/2019,9:25,MYJ,8/18/2019,10:55,NKX,C1F1,,
FB246,8/19/2019,9:25,FBX,8/19/2019,11:10,NKX,C1F1,,
FB246,8/20/2019,9:25,FBX,8/20/2019,11:10,NKX,C1F1,,
FB57,8/16/2019,9:30,NKX,8/16/2019,11:05,NOU,C1F1,640.0,20.0
FB57,8/17/2019,9:30,NKX,8/17/2019,11:05,NOU,C1F1,640.0,20.0
FB57,8/18/2019,9:30,NKX,8/18/2019,11:05,NOU,C1F1,640.0,20.0
FB57,8/19/2019,9:30,NKX,8/19/2019,11:05,NOU,C1F1,640.0,20.0
FB57,8/20/2019,9:30,NKX,8/20/2019,11:05,NOU,C1F1,640.0,20.0
FB54,8/16/2019,9:30,NOU,8/16/2019,11:05,NKX,C1F1,,
FB54,8/17/2019,9:30,NOU,8/17/2019,11:05,NKX,C1F1,,
FB54,8/18/2019,9:30,NOU,8/18/2019,11:05,NKX,C1F1,,
FB54,8/19/2019,9:30,NOU,8/19/2019,11:05,NKX,C1F1,,
FB584,8/19/2019,9:30,MYJ,8/19/2019,11:00,NKX,C1F1,,
FB54,8/20/2019,9:30,NOU,8/20/2019,11:05,NKX,C1F1,,
FB584,8/20/2019,9:30,MYJ,8/20/2019,11:00,NKX,C1F1,,
FB316,8/16/2019,9:35,OSY,8/16/2019,10:45,NKX,C1F1,,
FB404,8/16/2019,9:35,AXO,8/16/2019,10:45,NKX,C1F1,,
FB316,8/17/2019,9:35,OSY,8/17/2019,10:45,NKX,C1F1,,
FB404,8/17/2019,9:35,AXO,8/17/2019,10:45,NKX,C1F1,,
FB316,8/18/2019,9:35,OSY,8/18/2019,10:45,NKX,C1F1,,
FB404,8/18/2019,9:35,AXO,8/18/2019,10:45,NKX,C1F1,,
FB316,8/19/2019,9:35,OSY,8/19/2019,10:45,NKX,C1F1,,
FB404,8/19/2019,9:35,AXO,8/19/2019,10:45,NKX,C1F1,,
FB316,8/20/2019,9:35,OSY,8/20/2019,10:45,NKX,C1F1,,
FB404,8/20/2019,9:35,AXO,8/20/2019,10:45,NKX,C1F1,,
FB383,8/16/2019,9:35,NKX,8/16/2019,10:55,YKJ,C1F1,640.0,20.0
FB383,8/17/2019,9:35,NKX,8/17/2019,10:55,YKJ,C1F1,640.0,20.0
FB383,8/18/2019,9:35,NKX,8/18/2019,10:55,YKJ,C1F1,640.0,20.0
FB383,8/19/2019,9:35,NKX,8/19/2019,10:55,YKJ,C1F1,640.0,20.0
FB383,8/20/2019,9:35,NKX,8/20/2019,10:55,YKJ,C1F1,640.0,20.0
FB585,8/16/2019,9:40,NKX,8/16/2019,11:05,MYJ,C1F1,640.0,20.0
FB585,8/17/2019,9:40,NKX,8/17/2019,11:05,MYJ,C1F1,640.0,20.0
FB585,8/18/2019,9:40,NKX,8/18/2019,11:05,MYJ,C1F1,640.0,20.0
FB585,8/19/2019,9:40,NKX,8/19/2019,11:05,MYJ,C1F1,640.0,20.0
FB585,8/20/2019,9:40,NKX,8/20/2019,11:05,MYJ,C1F1,640.0,20.0
FB533,8/16/2019,9:40,NKX,8/16/2019,10:55,OAX,C1F1,640.0,20.0
FB533,8/17/2019,9:40,NKX,8/17/2019,10:55,OAX,C1F1,640.0,20.0
FB533,8/18/2019,9:40,NKX,8/18/2019,10:55,OAX,C1F1,640.0,20.0
FB533,8/19/2019,9:40,NKX,8/19/2019,10:55,OAX,C1F1,640.0,20.0
FB533,8/20/2019,9:40,NKX,8/20/2019,10:55,OAX,C1F1,640.0,20.0
FB315,8/16/2019,9:40,NKX,8/16/2019,10:40,OSY,C1F1,640.0,20.0
FB315,8/17/2019,9:40,NKX,8/17/2019,10:40,OSY,C1F1,640.0,20.0
FB315,8/18/2019,9:40,NKX,8/18/2019,10:40,OSY,C1F1,640.0,20.0
FB315,8/19/2019,9:40,NKX,8/19/2019,10:40,OSY,C1F1,640.0,20.0
FB315,8/20/2019,9:40,NKX,8/20/2019,10:40,OSY,C1F1,640.0,20.0
FB703,8/16/2019,9:45,GKS,8/16/2019,11:30,NOU,C1F1,,
FB703,8/17/2019,9:45,GKS,8/17/2019,11:30,NOU,C1F1,,
FB703,8/18/2019,9:45,GKS,8/18/2019,11:30,NOU,C1F1,,
FB703,8/19/2019,9:45,GKS,8/19/2019,11:30,NOU,C1F1,,
FB703,8/20/2019,9:45,GKS,8/20/2019,11:30,NOU,C1F1,,
FB534,8/16/2019,9:45,OAX,8/16/2019,11:05,NKX,C1F1,,
FB534,8/17/2019,9:45,OAX,8/17/2019,11:05,NKX,C1F1,,
FB534,8/18/2019,9:45,OAX,8/18/2019,11:05,NKX,C1F1,,
FB534,8/19/2019,9:45,OAX,8/19/2019,11:05,NKX,C1F1,,
FB534,8/20/2019,9:45,OAX,8/20/2019,11:05,NKX,C1F1,,
FB247,8/16/2019,9:50,NKX,8/16/2019,11:35,FBX,C1F1,640.0,20.0
FB247,8/17/2019,9:50,NKX,8/17/2019,11:35,FBX,C1F1,640.0,20.0
FB247,8/18/2019,9:50,NKX,8/18/2019,11:35,FBX,C1F1,640.0,20.0
FB247,8/19/2019,9:50,NKX,8/19/2019,11:35,FBX,C1F1,640.0,20.0
FB247,8/20/2019,9:50,NKX,8/20/2019,11:35,FBX,C1F1,640.0,20.0
FB994,8/16/2019,9:50,SXA,8/16/2019,12:25,NKX,C1F1,,
FB994,8/17/2019,9:50,SXA,8/17/2019,12:25,NKX,C1F1,,
FB994,8/18/2019,9:50,SXA,8/18/2019,12:25,NKX,C1F1,,
FB994,8/19/2019,9:50,SXA,8/19/2019,12:25,NKX,C1F1,,
FB994,8/20/2019,9:50,SXA,8/20/2019,12:25,NKX,C1F1,,
FB981,8/16/2019,9:50,NKX,8/16/2019,11:40,TUK,C1F1,640.0,20.0
FB981,8/17/2019,9:50,NKX,8/17/2019,11:40,TUK,C1F1,640.0,20.0
FB981,8/18/2019,9:50,NKX,8/18/2019,11:40,TUK,C1F1,640.0,20.0
FB981,8/19/2019,9:50,NKX,8/19/2019,11:40,TUK,C1F1,640.0,20.0
FB981,8/20/2019,9:50,NKX,8/20/2019,11:40,TUK,C1F1,640.0,20.0
FB604,8/16/2019,9:55,XMH,8/16/2019,11:35,NKX,C1F1,,
FB604,8/17/2019,9:55,XMH,8/17/2019,11:35,NKX,C1F1,,
FB604,8/18/2019,9:55,XMH,8/18/2019,11:35,NKX,C1F1,,
FB604,8/19/2019,9:55,XMH,8/19/2019,11:35,NKX,C1F1,,
FB604,8/20/2019,9:55,XMH,8/20/2019,11:35,NKX,C1F1,,
FB735,8/16/2019,9:55,HOM,8/16/2019,11:10,UDJ,C1F1,640.0,20.0
FB735,8/17/2019,9:55,HOM,8/17/2019,11:10,UDJ,C1F1,640.0,20.0
FB735,8/18/2019,9:55,HOM,8/18/2019,11:10,UDJ,C1F1,640.0,20.0
FB735,8/19/2019,9:55,HOM,8/19/2019,11:10,UDJ,C1F1,640.0,20.0
FB735,8/20/2019,9:55,HOM,8/20/2019,11:10,UDJ,C1F1,640.0,20.0
FB19,8/16/2019,10:00,NKX,8/16/2019,11:05,HOM,C1F1,640.0,20.0
FB734,8/16/2019,10:00,UDJ,8/16/2019,11:20,HOM,C1F1,,
FB734,8/17/2019,10:00,UDJ,8/17/2019,11:20,HOM,C1F1,,
FB734,8/18/2019,10:00,UDJ,8/18/2019,11:20,HOM,C1F1,,
FB19,8/19/2019,10:00,NKX,8/19/2019,11:05,HOM,C1F1,640.0,20.0
FB734,8/19/2019,10:00,UDJ,8/19/2019,11:20,HOM,C1F1,,
FB19,8/20/2019,10:00,NKX,8/20/2019,11:05,HOM,C1F1,640.0,20.0
FB734,8/20/2019,10:00,UDJ,8/20/2019,11:20,HOM,C1F1,,
FB59,8/16/2019,10:00,NKX,8/16/2019,11:35,NOU,C1F1,640.0,20.0
